person_id,contact_date,fc_num,sex,race,age,build,hair_style,ethnicity,skin_tone,deceased,license_type,license_state,was_frisked
32010571504,2022-03-12 00:00:00.0000000,FC22000914,Male,Black,30,Medium,NULL,Not of Hispanic Origin,Medium Brown,0,Class D,MA,1
32014668359,2022-03-12 10:19:00.0000000,FC22000920,Male,Black,37,Medium,NULL,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,1
32013306893,2022-03-12 12:59:00.0000000,FC22000918,Female,White,39,Heavy,NULL,NULL,Light,0,Class D,MA,1
32012544141,2022-03-12 14:50:00.0000000,FC22000915,Male,White,36,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32013642559,2022-03-12 18:47:00.0000000,FC22000919,Male,White,35,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
32013642559,2022-03-12 18:47:00.0000000,FC22000919,Male,White,35,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32025096172,2022-03-12 20:39:00.0000000,FC22000944,Male,Black,20,Heavy,Afro,Unknown,Medium,0,,MA,0
32017477284,2022-03-12 21:50:00.0000000,FC22000926,Male,Black,31,Medium,Dreadlocks,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
32017478668,2022-03-12 21:50:00.0000000,FC22000926,Male,Black,37,Medium,Short,Not of Hispanic Origin,Dark,0,"ID - Had a License, now has ID",MA,0
32017490927,2022-03-12 21:50:00.0000000,FC22000926,Male,Black,35,NULL,NULL,Unknown,NULL,0,,NULL,0
32014775119,2022-03-12 22:43:00.0000000,FC22000921,Male,Black,50,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
32018217500,2022-03-12 23:08:00.0000000,FC22000929,Female,White,23,NULL,NULL,NULL,NULL,0,,MA,NULL
32018219993,2022-03-12 23:08:00.0000000,FC22000929,Male,Unknown,14,NULL,NULL,Unknown,NULL,0,,NULL,1
32018220427,2022-03-12 23:08:00.0000000,FC22000929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
32018222103,2022-03-12 23:08:00.0000000,FC22000929,Male,Unknown,18,NULL,NULL,NULL,NULL,0,,NULL,NULL
32018222166,2022-03-12 23:08:00.0000000,FC22000929,Male,Unknown,18,NULL,NULL,NULL,NULL,0,,NULL,NULL
32018222453,2022-03-12 23:08:00.0000000,FC22000929,Male,NULL,15,NULL,NULL,NULL,NULL,0,,NULL,NULL
32018222557,2022-03-12 23:08:00.0000000,FC22000929,Male,NULL,15,NULL,NULL,NULL,NULL,0,,NULL,NULL
32017456958,2022-03-13 00:00:00.0000000,FC22000925,Male,White,31,Muscular,Short,Unknown,Light,0,Class D,MA,0
32019333878,2022-03-13 00:00:00.0000000,FC22000933,Male,White,25,Thin,Short,Hispanic Origin,Medium,0,,MA,1
32019335585,2022-03-13 00:00:00.0000000,FC22000933,Male,White,25,Medium,NULL,Hispanic Origin,NULL,0,Class D,MA,1
32019343306,2022-03-13 00:00:00.0000000,FC22000933,Male,NULL,24,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
32019461453,2022-03-13 00:00:00.0000000,FC22000934,Male,Black,20,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
32015972291,2022-03-13 01:38:00.0000000,FC22000924,Male,Black,18,NULL,NULL,NULL,NULL,0,Class D,MA,1
32029368827,2022-03-13 04:44:00.0000000,FC22000956,Male,Black,22,Thin,Dreadlocks,NULL,Medium,0,,MA,1
32029369452,2022-03-13 04:44:00.0000000,FC22000956,Male,Black,27,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,FL,1
32029369800,2022-03-13 04:44:00.0000000,FC22000956,Male,Black,28,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
32029370667,2022-03-13 04:44:00.0000000,FC22000956,Male,Black,31,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
32018617962,2022-03-13 11:15:00.0000000,FC22000930,Male,White,37,Thin,NULL,Not of Hispanic Origin,Light,0,,MA,0
32017710825,2022-03-13 13:30:00.0000000,FC22000927,Male,Black,25,Medium,Dreadlocks,Not of Hispanic Origin,Medium,0,,MA,1
32017950821,2022-03-13 14:40:00.0000000,FC22000928,Male,Black,25,Thin,Dreadlocks,Not of Hispanic Origin,Dark,0,Class D,MA,1
32019576315,2022-03-13 16:21:00.0000000,FC22000935,Male,Black,29,Thin,Short,Not of Hispanic Origin,Medium Brown,0,Class D,MA,1
32018634795,2022-03-13 18:00:00.0000000,FC22000931,Male,Black,22,Thin,Curly,Not of Hispanic Origin,Medium Brown,0,,MA,0
32027201109,2022-03-13 18:40:00.0000000,FC22000950,Male,Black,24,Medium,Braided,Unknown,Dark,0,Class D,MA,0
32027204384,2022-03-13 18:40:00.0000000,FC22000950,Female,Black,26,Stocky,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
32018972293,2022-03-13 19:11:00.0000000,FC22000932,Male,White,35,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32019640413,2022-03-13 22:00:00.0000000,FC22000936,Male,Black,27,Thin,Short,NULL,Medium Brown,0,,MA,1
32025569795,2022-03-13 22:20:00.0000000,FC22000945,Male,Black,61,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32021140502,2022-03-13 22:20:00.0000000,FC22000938,Male,White,52,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32020973247,2022-03-14 02:29:00.0000000,FC22000937,Male,Black,21,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32021320609,2022-03-14 03:27:00.0000000,FC22000939,Male,Black,28,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32021326455,2022-03-14 03:27:00.0000000,FC22000939,Male,Black,33,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
32021340217,2022-03-14 03:27:00.0000000,FC22000939,Male,Black,32,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
32021367750,2022-03-14 03:27:00.0000000,FC22000939,Male,Black,27,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32021389022,2022-03-14 03:27:00.0000000,FC22000939,Male,Black,24,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32022648609,2022-03-14 09:45:00.0000000,FC22000940,Male,Black,20,Medium,NULL,NULL,Dark,0,Class D,MA,0
32024039860,2022-03-14 10:07:00.0000000,FC22000943,Female,White,42,Thin,Straight,Not of Hispanic Origin,Light,0,,MA,0
32023323707,2022-03-14 12:05:00.0000000,FC22000941,Male,Black,38,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32023990148,2022-03-14 13:40:00.0000000,FC22000942,Male,White,31,Muscular,Short,Unknown,Light,0,Class D,MA,1
32034441041,2022-03-14 17:37:00.0000000,FC22000964,Male,Black,22,Medium,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
32034443713,2022-03-14 17:37:00.0000000,FC22000964,Female,Black,46,Medium,NULL,Hispanic Origin,NULL,0,Class D,MA,0
32034387899,2022-03-14 18:28:00.0000000,FC22000963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
32027099745,2022-03-14 18:33:00.0000000,FC22000949,Male,White,28,Thin,Braided,Hispanic Origin,Light,0,Class D,MA,1
32026028022,2022-03-14 18:45:00.0000000,FC22000946,Male,Black,52,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
32026752811,2022-03-14 20:33:00.0000000,FC22000948,Male,Unknown,32,NULL,NULL,Unknown,NULL,0,,MA,0
32027548286,2022-03-14 23:30:00.0000000,FC22000951,Female,Unknown,35,NULL,NULL,Hispanic Origin,NULL,0,,MA,NULL
32027562258,2022-03-14 23:30:00.0000000,FC22000951,Male,Unknown,15,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
32027645010,2022-03-15 00:00:00.0000000,FC22000952,Male,White,36,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
32028794292,2022-03-15 00:00:00.0000000,FC22000953,Male,White,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
32034388942,2022-03-15 00:00:00.0000000,FC22000962,Male,Black,33,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32029230595,2022-03-15 00:00:00.0000000,FC22000955,Male,Black,34,Thin,Short,Not of Hispanic Origin,Dark Brown,0,ID Only - Never had Personal Driver License,MA,1
32038304441,2022-03-15 00:00:00.0000000,FC22000975,Female,White,39,Medium,Wavy,Not of Hispanic Origin,Medium,0,,MA,0
32038421003,2022-03-15 00:00:00.0000000,FC22000976,Female,White,23,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32028604908,2022-03-15 02:59:00.0000000,FC22000954,Male,Unknown,39,NULL,NULL,Unknown,NULL,0,,NULL,0
32035242952,2022-03-15 11:10:00.0000000,FC22000971,Male,Black,20,Thin,Short,Not of Hispanic Origin,Medium,0,,MA,1
32035253300,2022-03-15 11:10:00.0000000,FC22000971,Male,Black,22,Medium,Short,Not of Hispanic Origin,Medium,0,,MA,1
32113477818,2022-03-15 12:09:00.0000000,FC22000988,Male,White,49,Thin,Bald or Balding,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
32032710856,2022-03-15 12:45:00.0000000,FC22000958,Male,Black,17,Thin,Afro,Not of Hispanic Origin,NULL,0,,MA,1
32032712800,2022-03-15 12:45:00.0000000,FC22000958,Male,Black,19,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32032715575,2022-03-15 12:45:00.0000000,FC22000958,Male,Black,19,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32037670076,2022-03-15 14:00:00.0000000,FC22000974,Male,White,46,Heavy,Short,Hispanic Origin,Light Brown,0,,MA,0
32032990980,2022-03-15 16:42:00.0000000,FC22000959,Male,Unknown,28,NULL,NULL,NULL,NULL,0,,NULL,NULL
32033009916,2022-03-15 16:42:00.0000000,FC22000959,Male,White,56,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
32038490261,2022-03-15 17:00:00.0000000,FC22000978,Male,Black,39,Thin,Curly,NULL,Medium Brown,0,,MA,0
32034573586,2022-03-15 17:55:00.0000000,FC22000965,Male,White,33,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32209322612,2022-03-15 18:32:00.0000000,FC22001030,Male,Black,55,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32209326505,2022-03-15 18:32:00.0000000,FC22001030,Male,Black,57,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32209329290,2022-03-15 18:32:00.0000000,FC22001030,Male,Black,41,Medium,Short,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
32034903980,2022-03-15 18:34:00.0000000,FC22000968,Male,Black,20,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
32034914453,2022-03-15 18:34:00.0000000,FC22000968,Male,Black,19,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
32034918833,2022-03-15 18:34:00.0000000,FC22000968,Male,Black,19,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
32034116087,2022-03-15 18:57:00.0000000,FC22000961,Male,Black,42,Medium,Short,Not of Hispanic Origin,Medium Brown,0,"ID - Had a License, now has ID",MA,0
32033904136,2022-03-15 19:05:00.0000000,FC22000960,Male,Black,18,NULL,Curly,Not of Hispanic Origin,Medium,0,,MA,1
32034969799,2022-03-15 20:35:00.0000000,FC22000970,Male,Black,26,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
32034971011,2022-03-15 20:35:00.0000000,FC22000970,Male,Black,27,NULL,NULL,Unknown,NULL,0,Class D,MA,1
32034908525,2022-03-15 21:28:00.0000000,FC22000969,Male,Black,29,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32034783503,2022-03-15 22:00:00.0000000,FC22000966,Male,Black,21,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
32034853699,2022-03-15 22:07:00.0000000,FC22000967,Male,Black,53,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32202117507,2022-03-16 00:00:00.0000000,FC22001014,Male,Black,24,Medium,Short,Hispanic Origin,Medium Brown,0,,MA,NULL
32202117507,2022-03-16 00:00:00.0000000,FC22001014,Male,Black,24,Medium,Short,Hispanic Origin,Medium Brown,0,,MA,0
32036920187,2022-03-16 01:12:00.0000000,FC22000973,Male,Black,32,Stocky,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32112808638,2022-03-16 08:22:00.0000000,FC22000987,Male,White,40,Thin,Shaved Head,Hispanic Origin,Light,0,Personal Driver License,MA,1
32112834142,2022-03-16 08:22:00.0000000,FC22000987,Female,White,31,Medium,Curly,Not of Hispanic Origin,Light,0,,MA,1
32038463731,2022-03-16 11:01:00.0000000,FC22000977,Male,Unknown,37,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,NULL
32038394150,2022-03-16 11:01:00.0000000,FC22000977,Male,White,39,Medium,NULL,Hispanic Origin,NULL,0,Class D,MA,0
32047445840,2022-03-16 11:03:00.0000000,FC22000983,Male,White,21,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
32047594229,2022-03-16 11:03:00.0000000,FC22000983,Male,Black,22,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
32046006499,2022-03-16 18:49:00.0000000,FC22000982,Male,Black,20,NULL,NULL,NULL,NULL,0,,NULL,0
32046109695,2022-03-16 19:00:00.0000000,FC22000980,Male,Black,51,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
32093484550,2022-03-17 00:00:00.0000000,FC22000985,Male,Black,25,Thin,NULL,NULL,Medium Brown,0,,MA,1
32093505151,2022-03-17 00:00:00.0000000,FC22000985,Male,Black,22,Heavy,Afro,Not of Hispanic Origin,Dark Brown,0,Class D,MA,1
32112625069,2022-03-17 00:00:00.0000000,FC22000986,Male,Black,23,Thin,Corn Rows,Not of Hispanic Origin,Medium Brown,0,,MA,0
32112807806,2022-03-17 00:00:00.0000000,FC22000986,Male,White,27,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
32139584952,2022-03-17 17:45:00.0000000,FC22000993,Male,Black,49,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32129748403,2022-03-17 18:45:00.0000000,FC22000989,Male,Black,36,Medium,Braided,Not of Hispanic Origin,Dark Brown,0,,MA,0
32129783383,2022-03-17 18:45:00.0000000,FC22000989,Male,Black,47,Thin,Bald or Balding,Not of Hispanic Origin,Medium,0,Personal Driver License,MA,0
32129804897,2022-03-17 18:45:00.0000000,FC22000989,Male,Black,39,Muscular,Short,Not of Hispanic Origin,NULL,0,Class D,MA,0
32133582959,2022-03-17 18:57:00.0000000,FC22000990,Male,Black,57,Thin,Straight,Hispanic Origin,Medium,0,,MA,0
32139825631,2022-03-17 19:20:00.0000000,FC22000994,Male,White,59,Medium,Short,NULL,NULL,0,,MA,1
32139161195,2022-03-17 21:46:00.0000000,FC22000991,Male,Black,19,NULL,NULL,NULL,NULL,0,Class D,MA,0
32139316501,2022-03-17 21:46:00.0000000,FC22000991,Male,Black,19,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
32139545716,2022-03-17 22:35:00.0000000,FC22000992,Male,White,19,NULL,NULL,Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
32139551456,2022-03-17 22:35:00.0000000,FC22000992,Male,Black,20,NULL,NULL,NULL,NULL,0,,NULL,0
32205611771,2022-03-17 22:50:00.0000000,FC22001026,Male,Black,43,Thin,Dreadlocks,Not of Hispanic Origin,Black,0,,MA,NULL
32205624470,2022-03-17 22:50:00.0000000,FC22001026,Male,Black,28,Thin,Braided,NULL,Medium Brown,0,,MA,0
32205625855,2022-03-17 22:50:00.0000000,FC22001026,Male,Black,21,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32205626554,2022-03-17 22:50:00.0000000,FC22001026,Female,Black,24,Thin,Braided,Not of Hispanic Origin,Medium Brown,0,,MA,0
32190780507,2022-03-18 00:00:00.0000000,FC22001002,Male,White,36,NULL,NULL,NULL,NULL,0,,MA,0
32184538576,2022-03-18 00:00:00.0000000,FC22000997,Male,Other,32,NULL,NULL,NULL,NULL,0,,NULL,NULL
32184593852,2022-03-18 00:00:00.0000000,FC22000997,Female,White,32,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32157033067,2022-03-18 01:50:00.0000000,FC22000995,Male,Black,28,Thin,Braided,NULL,Medium Brown,0,,MA,0
32185494930,2022-03-18 11:43:00.0000000,FC22000998,Male,Black,26,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32185563113,2022-03-18 11:43:00.0000000,FC22000998,Male,Black,27,Medium,Short,Unknown,Light,0,Class D,MA,0
32185590927,2022-03-18 11:43:00.0000000,FC22000998,Male,Black,33,Stocky,Bald or Balding,Hispanic Origin,Light Brown,0,Class D,MA,0
32170887870,2022-03-18 11:52:00.0000000,FC22000996,Male,Black,20,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
32189239229,2022-03-18 16:53:00.0000000,FC22000999,Male,Black,29,Thin,Short,Not of Hispanic Origin,Medium Brown,0,Class D,MA,1
32189802220,2022-03-18 17:02:00.0000000,FC22001001,Male,Black,45,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32189715006,2022-03-18 18:30:00.0000000,FC22001000,Male,Black,17,Thin,Short,NULL,Dark Brown,0,ID Only - Never had Personal Driver License,MA,0
32193049375,2022-03-18 22:24:00.0000000,FC22001004,Male,Black,16,NULL,NULL,NULL,NULL,0,,NULL,1
32193096278,2022-03-18 22:24:00.0000000,FC22001004,Male,Black,15,NULL,NULL,NULL,NULL,0,,NULL,1
32193174229,2022-03-18 22:24:00.0000000,FC22001004,Male,Black,14,NULL,NULL,NULL,NULL,0,,NULL,1
32192230182,2022-03-18 22:40:00.0000000,FC22001003,Female,White,35,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
32192245852,2022-03-18 22:40:00.0000000,FC22001003,Male,White,35,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32197823891,2022-03-19 00:00:00.0000000,FC22001007,Male,White,32,Medium,NULL,Not of Hispanic Origin,Light Brown,0,"ID - Had a License, now has ID",MA,0
32197993341,2022-03-19 00:00:00.0000000,FC22001008,Male,Black,30,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32200760591,2022-03-19 00:00:00.0000000,FC22001010,Male,White,57,Thin,Short,Hispanic Origin,Light Brown,0,Class D,MA,1
32205286576,2022-03-19 00:00:00.0000000,FC22001024,Male,Other,23,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,NULL
32205286576,2022-03-19 00:00:00.0000000,FC22001024,Male,Other,23,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
32204786040,2022-03-19 00:00:00.0000000,FC22001019,Male,Black,29,Medium,Short,Not of Hispanic Origin,Dark Brown,0,,MA,0
32204794625,2022-03-19 00:00:00.0000000,FC22001019,Male,Black,26,Medium,Braided,NULL,Dark,0,,MA,0
32193372748,2022-03-19 00:13:00.0000000,FC22001005,Male,NULL,32,Medium,Short,Not of Hispanic Origin,Medium Brown,0,,MA,1
32197401383,2022-03-19 07:00:00.0000000,FC22001006,Male,White,61,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
32198002145,2022-03-19 09:42:00.0000000,FC22001009,Male,Black,40,Medium,Bald or Balding,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
32200776254,2022-03-19 14:25:00.0000000,FC22001012,Male,Black,27,Medium,Dreadlocks,Not of Hispanic Origin,Medium Brown,0,,MA,0
32201892230,2022-03-19 16:00:00.0000000,FC22001013,Male,White,24,Thin,Short,Unknown,Light,0,Class D,MA,0
32202482313,2022-03-19 16:45:00.0000000,FC22001015,Male,Black,52,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32202502878,2022-03-19 16:45:00.0000000,FC22001015,Female,Unknown,56,NULL,NULL,Unknown,NULL,0,,NULL,NULL
32202601829,2022-03-19 16:45:00.0000000,FC22001015,Female,Black,60,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
32202617081,2022-03-19 16:45:00.0000000,FC22001015,Female,Black,52,NULL,NULL,Unknown,NULL,0,,NULL,NULL
32202805559,2022-03-19 17:01:00.0000000,FC22001016,Male,White,31,Heavy,NULL,Hispanic Origin,NULL,0,,MA,1
32203221265,2022-03-19 18:15:00.0000000,FC22001017,Male,White,57,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
32205321942,2022-03-19 20:10:00.0000000,FC22001018,Male,Unknown,19,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
32205333152,2022-03-19 20:10:00.0000000,FC22001018,Male,White,20,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
32205342483,2022-03-19 20:40:00.0000000,FC22001025,Male,White,15,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
32205301565,2022-03-19 20:40:00.0000000,FC22001022,Male,White,16,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
32205035018,2022-03-19 21:00:00.0000000,FC22001020,Male,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
32208886562,2022-03-19 21:51:00.0000000,FC22001029,Male,White,21,NULL,NULL,NULL,NULL,0,,NULL,0
32205153587,2022-03-19 22:20:00.0000000,FC22001021,Male,Black,26,Obese,Afro,Not of Hispanic Origin,NULL,0,,MA,1
32205156661,2022-03-19 22:20:00.0000000,FC22001021,Male,Black,27,Thin,Curly,Hispanic Origin,Medium Brown,0,ID Only - Never had Personal Driver License,MA,1
32205160879,2022-03-19 22:20:00.0000000,FC22001021,Male,Black,33,Stocky,Bald or Balding,Hispanic Origin,Light Brown,0,Class D,MA,1
32214138824,2022-03-20 00:00:00.0000000,FC22001033,Male,Other,14,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
32214147503,2022-03-20 00:00:00.0000000,FC22001033,Male,Unknown,18,NULL,NULL,NULL,NULL,0,,NULL,1
32218636295,2022-03-20 00:00:00.0000000,FC22001042,Male,Black,32,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
32207641517,2022-03-20 00:34:00.0000000,FC22001028,Male,Unknown,21,NULL,NULL,Hispanic Origin,NULL,0,,NULL,NULL
32207655323,2022-03-20 00:34:00.0000000,FC22001028,Male,White,27,NULL,NULL,Unknown,NULL,0,Class D,NH,0
32206393822,2022-03-20 00:45:00.0000000,FC22001027,Male,White,37,Medium,Bald or Balding,Hispanic Origin,Light Brown,0,,MA,1
32206394231,2022-03-20 00:45:00.0000000,FC22001027,Male,Black,37,Medium,Short,NULL,Medium Brown,0,,MA,1
32206405012,2022-03-20 00:45:00.0000000,FC22001027,Male,Black,30,Medium,NULL,Hispanic Origin,NULL,0,,MA,1
32210644422,2022-03-20 12:30:00.0000000,FC22001031,Male,White,63,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32214069489,2022-03-20 20:02:00.0000000,FC22001032,Male,Black,20,Heavy,NULL,Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
32214074940,2022-03-20 20:02:00.0000000,FC22001032,Male,Black,16,NULL,NULL,Unknown,NULL,0,,NULL,1
32214083198,2022-03-20 20:02:00.0000000,FC22001032,Male,Black,19,Medium,NULL,Not of Hispanic Origin,Light Brown,0,,MA,1
32214085850,2022-03-20 20:02:00.0000000,FC22001032,Male,Black,22,Thin,Short,Not of Hispanic Origin,Medium Brown,0,,MA,1
32214100272,2022-03-20 20:02:00.0000000,FC22001032,Male,Black,27,Medium,Braided,Not of Hispanic Origin,Dark Brown,0,None,MA,1
32214237801,2022-03-20 20:02:00.0000000,FC22001032,Female,Black,41,Thin,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
32227699154,2022-03-20 20:23:00.0000000,FC22001053,Male,NULL,33,Thin,Dreadlocks,Not of Hispanic Origin,Dark,0,,MA,1
32214807111,2022-03-20 22:00:00.0000000,FC22001034,Male,Black,29,Thin,Short,Not of Hispanic Origin,Medium Brown,0,Class D,MA,1
32214823915,2022-03-20 22:00:00.0000000,FC22001034,Male,Black,33,Stocky,Bald or Balding,Hispanic Origin,Light Brown,0,Class D,MA,1
32215180051,2022-03-20 22:08:00.0000000,FC22001035,Male,Other,21,NULL,NULL,NULL,NULL,0,,NULL,1
32215194106,2022-03-20 22:08:00.0000000,FC22001035,Male,NULL,22,NULL,NULL,NULL,NULL,0,,NULL,1
32215203946,2022-03-20 22:08:00.0000000,FC22001035,Female,NULL,23,NULL,NULL,NULL,NULL,0,,NULL,0
32217969931,2022-03-21 00:00:00.0000000,FC22001039,Male,White,31,Thin,Short,Not of Hispanic Origin,Light,0,Class D,MA,1
32217972128,2022-03-21 00:00:00.0000000,FC22001039,Male,White,34,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32233084965,2022-03-21 00:00:00.0000000,FC22001057,Male,Black,26,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32218461314,2022-03-21 00:45:00.0000000,FC22001040,Male,White,22,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
32218468011,2022-03-21 00:45:00.0000000,FC22001040,Male,White,23,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
32218474485,2022-03-21 00:45:00.0000000,FC22001040,Male,Unknown,21,NULL,NULL,Unknown,NULL,0,,MA,0
32216731930,2022-03-21 01:09:00.0000000,FC22001038,Male,Black,25,Thin,Dreadlocks,Not of Hispanic Origin,NULL,0,,MA,1
32219351149,2022-03-21 01:20:00.0000000,FC22001044,Male,White,35,Medium,Short,Not of Hispanic Origin,Light,0,"ID - Had a License, now has ID",MA,0
32216612138,2022-03-21 01:30:00.0000000,FC22001037,Male,White,29,Stocky,Short,Hispanic Origin,OTHER,0,"ID - Had a License, now has ID",MA,1
32237418373,2022-03-21 02:06:00.0000000,FC22001059,Male,Black,39,Stocky,Short,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
32218821977,2022-03-21 02:30:00.0000000,FC22001043,Male,Black,40,NULL,NULL,NULL,NULL,0,Class D,MA,1
32218826809,2022-03-21 02:30:00.0000000,FC22001043,Male,Black,44,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
32218828282,2022-03-21 02:30:00.0000000,FC22001043,Male,Black,33,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
32218746235,2022-03-21 03:04:00.0000000,FC22001041,Male,White,38,Medium,NULL,Not of Hispanic Origin,Light,0,,MA,0
32218773280,2022-03-21 03:04:00.0000000,FC22001041,Male,White,53,NULL,NULL,NULL,NULL,0,,MA,0
32218779569,2022-03-21 03:04:00.0000000,FC22001041,Male,White,35,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
32218788586,2022-03-21 03:04:00.0000000,FC22001041,Female,White,21,NULL,NULL,NULL,NULL,0,,MA,0
32219391790,2022-03-21 03:17:00.0000000,FC22001045,Male,Black,37,Thin,Short,Not of Hispanic Origin,Dark Brown,0,,MA,0
32219464483,2022-03-21 04:00:00.0000000,FC22001046,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
32241579777,2022-03-21 08:09:00.0000000,FC22001062,Male,White,52,Medium,NULL,Unknown,NULL,0,"ID - Had a License, now has ID",MA,NULL
32241579777,2022-03-21 08:09:00.0000000,FC22001062,Male,White,52,Medium,NULL,Unknown,NULL,0,"ID - Had a License, now has ID",MA,0
32223455114,2022-03-21 10:22:00.0000000,FC22001051,Male,Black,28,Thin,NULL,Unknown,Light Brown,0,Class D,MA,1
32221754480,2022-03-21 10:40:00.0000000,FC22001047,Female,Black,22,NULL,NULL,Unknown,NULL,0,Class D,MA,0
