person_id,contact_date,fc_num,sex,race,age,build,hair_style,ethnicity,skin_tone,deceased,license_type,license_state,was_frisked
21846748679,2021-03-10 18:21:00.0000000,FC21000902,Male,White,25,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
21846969455,2021-03-10 18:21:00.0000000,FC21000902,Male,Unknown,21,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
21847455840,2021-03-10 20:00:00.0000000,FC21000903,Male,Black,20,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
21847609243,2021-03-10 16:30:00.0000000,FC21000904,Male,Black,34,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
21847653737,2021-03-10 16:30:00.0000000,FC21000904,Male,Black,18,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
21847700861,2021-03-10 16:30:00.0000000,FC21000904,Male,Black,27,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
21849151843,2021-03-12 12:10:00.0000000,FC21000905,Male,White,29,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21849884335,2021-03-12 14:50:00.0000000,FC21000906,Male,White,54,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21849944836,2021-03-12 15:30:00.0000000,FC21000907,Male,Black,51,Thin,Curly,Not of Hispanic Origin,Medium,0,None,MA,1
21849944929,2021-03-12 15:30:00.0000000,FC21000907,Male,Black,25,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
21849952344,2021-03-12 15:30:00.0000000,FC21000907,Male,White,55,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21850015476,2021-03-12 15:00:00.0000000,FC21000908,Male,Black,18,Medium,NULL,Not of Hispanic Origin,Dark Brown,0,ID Only - Never had Personal Driver License,MA,0
21850017108,2021-03-12 15:00:00.0000000,FC21000908,Male,Black,20,Thin,Short,NULL,Medium,0,,MA,0
21850020345,2021-03-12 15:00:00.0000000,FC21000908,Male,Black,20,Thin,Afro,NULL,Medium Brown,0,Class D,MA,0
21850022296,2021-03-12 15:00:00.0000000,FC21000908,Male,Black,18,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21850393222,2021-03-12 18:00:00.0000000,FC21000909,Male,Black,24,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21850397934,2021-03-12 18:00:00.0000000,FC21000909,Male,Black,22,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21850400226,2021-03-12 18:00:00.0000000,FC21000909,Male,NULL,22,NULL,NULL,NULL,NULL,0,,NULL,0
21850578341,2021-03-12 18:53:00.0000000,FC21000910,Male,Black,27,NULL,NULL,Unknown,NULL,0,Class D,MA,1
21850581482,2021-03-12 18:53:00.0000000,FC21000910,Male,Black,24,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
21850910185,2021-03-12 20:13:00.0000000,FC21000911,Male,Black,21,NULL,NULL,Unknown,NULL,0,Class D,MA,0
21851169250,2021-03-12 19:50:00.0000000,FC21000912,Male,White,37,Medium,Other,Not of Hispanic Origin,Light,0,,MA,0
21851195845,2021-03-12 19:50:00.0000000,FC21000912,Male,Black,41,Medium,Short,Not of Hispanic Origin,Dark Brown,0,,MA,0
21851785210,2021-03-12 19:00:00.0000000,FC21000913,Male,Black,36,Thin,NULL,Not of Hispanic Origin,Medium,0,,GA,0
21851789207,2021-03-12 19:00:00.0000000,FC21000913,Female,White,42,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
21854350529,2021-03-12 17:00:00.0000000,FC21000914,Male,Black,33,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21855584925,2021-03-12 22:50:00.0000000,FC21000915,Male,Black,24,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21856734325,2021-03-12 22:23:00.0000000,FC21000916,Female,Unknown,26,NULL,NULL,NULL,NULL,0,,NULL,0
21856793507,2021-03-12 22:23:00.0000000,FC21000916,Male,Black,24,Medium,NULL,NULL,Medium Brown,0,,MA,NULL
21861352453,2021-03-13 01:00:00.0000000,FC21000917,Male,Black,22,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
21861353142,2021-03-13 01:00:00.0000000,FC21000917,Male,Black,25,Heavy,NULL,NULL,Dark Brown,0,"ID - Had a License, now has ID",MA,NULL
21868048602,2021-03-13 00:57:00.0000000,FC21000918,Male,Black,30,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21868051050,2021-03-13 00:57:00.0000000,FC21000918,Male,Black,26,Medium,Short,NULL,NULL,0,,MA,1
21868053948,2021-03-13 00:57:00.0000000,FC21000918,Male,Black,25,Medium,Dreadlocks,NULL,Medium Brown,0,,MA,1
21868557845,2021-03-13 03:33:00.0000000,FC21000919,Male,Black,49,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21869436717,2021-03-13 02:42:00.0000000,FC21000920,Male,Black,35,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21870273325,2021-03-12 17:49:00.0000000,FC21000921,Male,Unknown,53,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
21870744104,2021-03-12 18:24:00.0000000,FC21000922,Male,White,39,Medium,Bald or Balding,Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,0
21872188681,2021-03-12 12:20:00.0000000,FC21000924,Male,NULL,61,NULL,NULL,NULL,NULL,0,,NULL,0
21872207374,2021-03-12 21:49:00.0000000,FC21000925,Male,Black,16,NULL,NULL,Unknown,NULL,0,,NULL,1
21872209114,2021-03-12 21:49:00.0000000,FC21000925,Female,Black,34,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,NULL
21872227497,2021-03-12 21:49:00.0000000,FC21000925,Male,Black,24,Thin,Corn Rows,NULL,Light,0,,MA,NULL
21872665084,2021-03-13 00:00:00.0000000,FC21000926,Male,Black,29,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
21873343924,2021-03-13 12:50:00.0000000,FC21000927,Male,White,33,NULL,NULL,Unknown,NULL,0,,NULL,0
21875817088,2021-03-13 14:24:00.0000000,FC21000928,Male,Black,22,Medium,Short,Not of Hispanic Origin,Medium Brown,0,,MA,0
21880144916,2021-03-13 17:35:00.0000000,FC21000929,Male,White,26,NULL,NULL,Hispanic Origin,NULL,0,,NULL,NULL
21880144916,2021-03-13 17:35:00.0000000,FC21000929,Male,White,26,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
21880185670,2021-03-13 17:15:00.0000000,FC21000930,Male,Black,34,Medium,NULL,NULL,Light Brown,0,ID Only - Never had Personal Driver License,MA,1
21884270380,2021-03-13 17:15:00.0000000,FC21000930,Female,White,41,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21880509278,2021-03-13 16:45:00.0000000,FC21000931,Female,White,50,Heavy,Short,Not of Hispanic Origin,Medium,0,,MA,0
21881408424,2021-03-13 16:00:00.0000000,FC21000932,Male,White,41,Thin,Short,NULL,Light,0,,MA,1
21881692798,2021-03-13 16:15:00.0000000,FC21000933,Male,Black,46,NULL,NULL,NULL,NULL,0,,NULL,0
21883061543,2021-03-13 19:00:00.0000000,FC21000934,Male,Black,46,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21884221411,2021-03-12 17:45:00.0000000,FC21000935,Male,Black,35,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
21884498143,2021-03-13 18:31:00.0000000,FC21000936,Male,Black,37,Stocky,NULL,Hispanic Origin,NULL,0,Class D,MA,1
21884542453,2021-03-13 21:30:00.0000000,FC21000937,Male,Black,37,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21884549019,2021-03-13 21:54:00.0000000,FC21000938,Male,White,35,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21884725379,2021-03-13 19:00:00.0000000,FC21000939,Male,Black,24,NULL,NULL,Unknown,NULL,0,Class D,MA,0
21885226676,2021-03-13 10:36:00.0000000,FC21000940,Male,Black,23,Medium,Dreadlocks,Not of Hispanic Origin,Medium Brown,0,Personal Driver License,MA,0
21885431730,2021-03-13 22:01:00.0000000,FC21000941,Male,Black,22,Heavy,Braided,NULL,Dark,0,,MA,0
21890512097,2021-03-14 08:01:00.0000000,FC21000942,Male,Black,30,Stocky,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
21890515990,2021-03-14 08:01:00.0000000,FC21000942,Male,Black,22,Medium,Braided,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
21890978460,2021-03-14 13:25:00.0000000,FC21000943,Male,Black,26,Thin,Braided,Not of Hispanic Origin,Medium Brown,0,,MA,0
21890979058,2021-03-14 13:25:00.0000000,FC21000943,Female,Black,28,Thin,NULL,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
21890979760,2021-03-14 13:25:00.0000000,FC21000943,Male,Black,29,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21891149037,2021-03-13 12:35:00.0000000,FC21000944,Male,White,32,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
21891330432,2021-03-14 15:30:00.0000000,FC21000945,Male,Black,29,Medium,Short,Hispanic Origin,NULL,0,,MA,0
21891332494,2021-03-14 15:30:00.0000000,FC21000945,Male,White,18,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
21891396153,2021-03-12 17:34:00.0000000,FC21000946,Male,Black,24,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21891567007,2021-03-14 15:27:00.0000000,FC21000947,Female,Black,26,Medium,Corn Rows,NULL,Dark Brown,0,,MA,NULL
21891567007,2021-03-14 15:27:00.0000000,FC21000947,Female,Black,26,Medium,Corn Rows,NULL,Dark Brown,0,,MA,1
21891626163,2021-03-14 14:52:00.0000000,FC21000948,Female,White,25,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
21891626776,2021-03-14 14:52:00.0000000,FC21000948,Male,White,38,Thin,Curly,Unknown,NULL,0,Class D,MA,0
21891855192,2021-03-14 19:50:00.0000000,FC21000949,Male,Black,34,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21891966842,2021-03-14 20:00:00.0000000,FC21000950,Female,Black,33,Medium,Straight,Not of Hispanic Origin,Medium Brown,0,ID Only - Never had Personal Driver License,MA,0
21892112561,2021-03-14 20:00:00.0000000,FC21000951,Male,Black,44,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21892195488,2021-03-13 17:38:00.0000000,FC21000952,Male,White,38,NULL,NULL,Not of Hispanic Origin,NULL,0,CDL Class A,MA,0
21892340296,2021-03-14 23:00:00.0000000,FC21000953,Male,White,59,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
21892340296,2021-03-14 23:00:00.0000000,FC21000953,Male,White,59,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21892496174,2021-03-15 01:30:00.0000000,FC21000954,Male,Black,36,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
21892533704,2021-03-15 01:30:00.0000000,FC21000954,Male,White,48,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
21892701002,2021-03-12 23:33:00.0000000,FC21000955,Male,Unknown,35,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
21893333975,2021-03-14 08:50:00.0000000,FC21000956,Male,Black,64,Medium,Curly,Not of Hispanic Origin,Medium Brown,0,,MA,0
21894238523,2021-03-15 13:45:00.0000000,FC21000958,Male,Black,24,Heavy,Short,NULL,Light Brown,0,,MA,1
21894252503,2021-03-15 13:45:00.0000000,FC21000958,Male,White,20,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
21894244697,2021-03-15 12:22:00.0000000,FC21000959,Male,Black,32,NULL,NULL,Unknown,NULL,0,No License - Record Only,MA,1
21894403095,2021-03-15 14:40:00.0000000,FC21000960,Male,Black,36,Medium,Short,Not of Hispanic Origin,Dark Brown,0,ID Only - Never had Personal Driver License,MA,0
21894837473,2021-03-14 19:38:00.0000000,FC21000962,Female,Black,NULL,NULL,NULL,Unknown,NULL,0,,NULL,NULL
21894839724,2021-03-14 19:38:00.0000000,FC21000962,Male,White,33,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21894930666,2021-03-15 17:00:00.0000000,FC21000963,Male,Black,32,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21895464346,2021-03-15 19:55:00.0000000,FC21000964,Male,Black,32,NULL,NULL,NULL,NULL,0,,NULL,0
21895478217,2021-03-15 19:13:00.0000000,FC21000965,Female,White,NULL,NULL,NULL,NULL,NULL,0,,NULL,NULL
21895479424,2021-03-15 19:13:00.0000000,FC21000965,Male,White,39,Medium,Bald or Balding,Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,0
21895545965,2021-03-15 20:20:00.0000000,FC21000966,Male,Black,43,Thin,NULL,Not of Hispanic Origin,NULL,0,Other: had a license and was cancelled,MA,0
21895642360,2021-03-15 21:00:00.0000000,FC21000967,Male,Black,24,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21895751293,2021-03-15 21:12:00.0000000,FC21000968,Male,Black,43,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21895880136,2021-03-15 16:30:00.0000000,FC21000969,Male,White,41,NULL,NULL,Unknown,NULL,0,,NULL,1
21896161852,2021-03-16 01:07:00.0000000,FC21000970,Male,Other,NULL,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
21896192227,2021-03-16 00:15:00.0000000,FC21000971,Male,Black,44,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21896238866,2021-03-16 00:37:00.0000000,FC21000972,Male,Black,46,Thin,Short,Not of Hispanic Origin,Medium,0,Personal Driver License,MA,0
21896240769,2021-03-16 01:00:00.0000000,FC21000973,Male,Black,32,Heavy,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21896254692,2021-03-16 01:30:00.0000000,FC21000974,Female,White,43,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21896255212,2021-03-16 00:53:00.0000000,FC21000975,Male,Black,43,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21896283921,2021-03-16 00:59:00.0000000,FC21000976,Male,White,31,NULL,NULL,Unknown,NULL,0,Class D,MA,0
21896342595,2021-03-16 01:35:00.0000000,FC21000977,Male,Black,41,Medium,Bald or Balding,Unknown,Dark Brown,0,,MA,1
21897226539,2021-03-14 18:17:00.0000000,FC21000978,Male,Black,31,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21897536704,2021-03-16 11:15:00.0000000,FC21000979,Female,White,41,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21897537365,2021-03-16 11:15:00.0000000,FC21000979,Female,White,40,NULL,NULL,Unknown,NULL,0,Class D,MA,0
21897999598,2021-03-16 12:12:00.0000000,FC21000980,Male,Black,22,Thin,Dreadlocks,Not of Hispanic Origin,Dark,0,,MA,0
21898536662,2021-03-16 15:12:00.0000000,FC21000981,Female,White,37,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21898558604,2021-03-16 14:19:00.0000000,FC21000982,Male,White,38,Thin,Short,Hispanic Origin,Light Brown,0,,MA,0
21906700151,2021-03-12 18:48:00.0000000,FC21000983,Male,Black,60,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
21906870794,2021-03-12 18:48:00.0000000,FC21000983,Male,White,28,NULL,NULL,NULL,NULL,0,,NULL,1
21913176217,2021-03-16 15:33:00.0000000,FC21000984,Male,White,17,Thin,NULL,Hispanic Origin,NULL,0,,MA,1
21913176337,2021-03-16 15:33:00.0000000,FC21000984,Female,Black,17,NULL,NULL,Unknown,NULL,0,,NULL,1
21915280044,2021-03-16 18:18:00.0000000,FC21000985,Male,Unknown,52,NULL,NULL,NULL,NULL,0,,NULL,0
21919425624,2021-03-16 19:45:00.0000000,FC21000986,Female,Black,28,Medium,Short,Hispanic Origin,Light Brown,0,Class D,MA,0
21922178615,2021-03-16 21:00:00.0000000,FC21000987,Male,White,33,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
21922362082,2021-03-16 22:42:00.0000000,FC21000988,Male,White,19,Medium,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
21922419712,2021-03-16 23:00:00.0000000,FC21000989,Male,Black,30,Medium,Braided,Not of Hispanic Origin,Dark Brown,0,Other: suspended,MA,1
21922420557,2021-03-16 23:00:00.0000000,FC21000989,Male,White,33,Medium,NULL,Hispanic Origin,NULL,0,,MA,1
21922726630,2021-03-17 00:15:00.0000000,FC21000990,Male,Black,20,Thin,Afro,NULL,Medium Brown,0,Class D,MA,1
21922727138,2021-03-17 00:15:00.0000000,FC21000990,Male,Black,22,Stocky,Short,Not of Hispanic Origin,Dark Brown,0,ID Only - Never had Personal Driver License,MA,1
21922773606,2021-03-17 01:10:00.0000000,FC21000991,Male,NULL,25,NULL,NULL,NULL,NULL,0,,NULL,1
21922775085,2021-03-17 01:10:00.0000000,FC21000991,Male,Black,31,NULL,NULL,NULL,NULL,0,,NULL,1
21922777276,2021-03-17 01:10:00.0000000,FC21000991,Female,Black,58,NULL,NULL,NULL,NULL,0,,NULL,0
21922833053,2021-03-17 00:25:00.0000000,FC21000992,Male,Black,28,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21922833711,2021-03-17 00:25:00.0000000,FC21000992,Male,Black,23,Medium,NULL,Not of Hispanic Origin,NULL,0,Other: M,MA,1
21923076145,2021-03-15 22:10:00.0000000,FC21000993,Male,Black,20,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21923146239,2021-03-17 01:58:00.0000000,FC21000994,Male,Black,39,Medium,NULL,Unknown,Medium Brown,0,,MA,1
21923506543,2021-03-15 15:31:00.0000000,FC21000995,Male,Unknown,21,NULL,NULL,NULL,NULL,0,Class D,NH,1
21923512529,2021-03-15 15:31:00.0000000,FC21000995,Male,Unknown,21,NULL,NULL,NULL,NULL,0,Class D,NH,1
21923652042,2021-03-17 10:00:00.0000000,FC21000996,Male,Black,33,NULL,NULL,NULL,NULL,0,,NULL,0
21923738287,2021-03-17 10:24:00.0000000,FC21000997,Male,Black,23,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
21924381073,2021-03-17 13:00:00.0000000,FC21000999,Male,Black,23,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21924400811,2021-03-17 12:04:00.0000000,FC21001000,Male,Black,20,Thin,Afro,NULL,Medium Brown,0,Class D,MA,0
21924443706,2021-03-17 12:58:00.0000000,FC21001001,Male,Black,38,Unknown,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21924580474,2021-03-17 14:20:00.0000000,FC21001002,Male,Black,34,Medium,Short,NULL,Dark,0,,MA,0
21924722187,2021-03-17 00:00:00.0000000,FC21001003,Male,Black,23,Thin,Short,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
21924777576,2021-03-17 14:50:00.0000000,FC21001004,Male,Black,31,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21925598608,2021-03-17 18:30:00.0000000,FC21001005,Male,Black,31,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21925600313,2021-03-17 18:30:00.0000000,FC21001005,Female,Black,28,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,NULL
21926039932,2021-03-17 21:30:00.0000000,FC21001007,Male,Black,29,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21926139930,2021-03-15 20:16:00.0000000,FC21001008,Female,Black,40,Heavy,Short,NULL,Medium Brown,0,,MA,0
21926168143,2021-03-15 20:40:00.0000000,FC21001009,Female,White,35,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21926175816,2021-03-15 20:40:00.0000000,FC21001009,Male,Black,68,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21926193972,2021-03-17 00:00:00.0000000,FC21001010,Male,Black,47,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21926497919,2021-03-18 00:00:00.0000000,FC21001011,Male,Black,26,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21926501964,2021-03-18 00:00:00.0000000,FC21001011,Female,Black,26,NULL,NULL,NULL,NULL,0,,NULL,1
21926655129,2021-03-18 02:11:00.0000000,FC21001013,Female,Black,18,NULL,NULL,NULL,NULL,0,,MA,1
21926656809,2021-03-18 02:11:00.0000000,FC21001013,Male,Black,17,Thin,Short,NULL,Medium Brown,0,,MA,1
21926656817,2021-03-18 02:11:00.0000000,FC21001013,Female,Black,19,Thin,Short,NULL,Dark,0,,MA,1
21926656821,2021-03-18 02:11:00.0000000,FC21001013,Male,Black,20,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
21926656839,2021-03-18 02:11:00.0000000,FC21001013,Male,Black,17,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
21926725534,2021-03-18 01:05:00.0000000,FC21001014,Male,Black,24,Stocky,Bald or Balding,Not of Hispanic Origin,Light Brown,0,,MA,1
21926726812,2021-03-18 01:05:00.0000000,FC21001014,Male,Black,27,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21926727830,2021-03-18 01:05:00.0000000,FC21001014,Male,Black,22,Thin,NULL,Not of Hispanic Origin,Medium Brown,0,,MA,1
21926738265,2021-03-18 03:00:00.0000000,FC21001015,Male,Black,27,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
21928798195,2021-03-18 00:00:00.0000000,FC21001016,Male,White,44,Medium,Short,Not of Hispanic Origin,Light,0,,MA,0
21929798026,2021-03-18 19:15:00.0000000,FC21001017,Male,Black,15,NULL,NULL,NULL,NULL,0,,NULL,0
21930275259,2021-03-18 22:17:00.0000000,FC21001018,Male,Black,23,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
21930290478,2021-03-18 20:45:00.0000000,FC21001019,Male,Black,31,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21930809615,2021-03-09 00:28:00.0000000,FC21001020,Female,Black,42,Medium,Short,Unknown,Dark,0,Class D,MA,NULL
21930809615,2021-03-09 00:28:00.0000000,FC21001020,Female,Black,42,Medium,Short,Unknown,Dark,0,Class D,MA,1
21930811688,2021-03-09 00:28:00.0000000,FC21001020,Male,Black,50,NULL,NULL,NULL,NULL,0,,NULL,1
21930811688,2021-03-09 00:28:00.0000000,FC21001020,Male,Black,50,NULL,NULL,NULL,NULL,0,,NULL,NULL
21930722703,2021-03-19 01:45:00.0000000,FC21001021,Female,Black,21,Medium,NULL,Hispanic Origin,NULL,0,,MA,1
21930723066,2021-03-19 01:45:00.0000000,FC21001021,Male,Black,28,Medium,Short,NULL,Medium Brown,0,,MA,1
21930737332,2021-03-19 00:45:00.0000000,FC21001022,Male,White,26,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21930756245,2021-03-15 17:41:00.0000000,FC21001023,Male,Black,19,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21930756640,2021-03-15 17:41:00.0000000,FC21001023,Male,Black,16,Medium,Afro,Not of Hispanic Origin,Dark Brown,0,,MA,1
21930757257,2021-03-15 17:41:00.0000000,FC21001023,Male,Black,18,Thin,Short,Not of Hispanic Origin,Medium Brown,0,ID Only - Never had Personal Driver License,MA,1
21930759589,2021-03-15 17:41:00.0000000,FC21001023,Male,Black,18,NULL,NULL,Unknown,NULL,0,ID Only - Never had Personal Driver License,MA,1
21930765867,2021-03-15 17:41:00.0000000,FC21001023,Female,Black,17,Thin,Straight,NULL,Medium Brown,0,,MA,1
21930766092,2021-03-15 17:41:00.0000000,FC21001023,Female,Black,15,NULL,NULL,NULL,NULL,0,,NULL,1
21930801691,2021-03-15 17:41:00.0000000,FC21001023,Female,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
21930777868,2021-03-19 03:19:00.0000000,FC21001024,Male,White,21,Thin,NULL,Hispanic Origin,NULL,0,,MA,1
21930779489,2021-03-19 03:19:00.0000000,FC21001024,Male,Black,24,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21931677669,2021-03-19 11:00:00.0000000,FC21001025,Male,Black,40,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21931988123,2021-03-19 12:34:00.0000000,FC21001026,Male,White,29,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21931993187,2021-03-19 12:08:00.0000000,FC21001027,Male,Black,23,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
21934116460,2021-03-18 09:57:00.0000000,FC21001028,Male,Black,31,Muscular,Dreadlocks,NULL,Dark Brown,0,,MA,1
21935227414,2021-03-19 18:42:00.0000000,FC21001029,Female,White,59,NULL,NULL,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
21935769010,2021-03-19 21:39:00.0000000,FC21001030,Male,Black,41,Medium,Short,NULL,Medium Brown,0,Class D,MA,1
21935824614,2021-03-19 22:38:00.0000000,FC21001031,Male,NULL,26,NULL,NULL,NULL,NULL,0,Class D,MA,1
21935825683,2021-03-19 22:38:00.0000000,FC21001031,Male,Black,27,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
21935828126,2021-03-19 22:38:00.0000000,FC21001031,Male,Black,42,Heavy,Short,Unknown,Medium Brown,0,ID Only - Never had Personal Driver License,NJ,NULL
21935833453,2021-03-19 21:29:00.0000000,FC21001032,Female,Black,40,Heavy,Short,NULL,Medium Brown,0,,MA,0
21935975719,2021-03-20 00:00:00.0000000,FC21001033,Male,Black,20,Thin,Afro,NULL,Medium Brown,0,Class D,MA,0
21935976397,2021-03-20 00:00:00.0000000,FC21001033,Male,Black,20,Thin,Short,NULL,Medium,0,,MA,0
21936132875,2021-03-20 00:40:00.0000000,FC21001034,Male,White,43,Thin,Braided,NULL,NULL,0,,MA,0
21936462566,2021-03-20 01:16:00.0000000,FC21001035,Male,Black,27,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
21936472692,2021-03-20 00:37:00.0000000,FC21001036,Male,Black,28,Stocky,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21936475746,2021-03-20 00:37:00.0000000,FC21001036,Male,Black,29,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
21936477986,2021-03-20 00:37:00.0000000,FC21001036,Female,Black,24,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
21936490153,2021-03-20 02:00:00.0000000,FC21001037,Male,Black,28,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21936505419,2021-03-20 01:15:00.0000000,FC21001038,Male,Black,20,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
21936501499,2021-03-20 02:02:00.0000000,FC21001039,Male,Black,31,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21937142193,2021-02-19 00:10:00.0000000,FC21001040,Male,White,48,Stocky,Short,Not of Hispanic Origin,Light,0,Class D,MA,0
21937146281,2021-03-20 10:15:00.0000000,FC21001041,Male,White,54,Medium,Short,Not of Hispanic Origin,Fair,0,,MA,1
21937219131,2021-03-20 12:26:00.0000000,FC21001042,Male,White,34,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
21937220388,2021-03-20 12:26:00.0000000,FC21001042,Male,Black,35,Medium,Short,NULL,Light Brown,0,Class D,MA,0
21937370569,2021-03-19 18:00:00.0000000,FC21001043,Male,Black,44,Medium,Curly,NULL,Medium Brown,0,,MA,1
21937875768,2021-03-20 17:52:00.0000000,FC21001044,Male,White,45,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
